county,poke_ratio
Fairfield County,1.6970880573986282
Hartford County,1.7200893198476268
Litchfield County,1.6596353329177058
Middlesex County,1.720078035349109
New Haven County,1.6993165786515627
New London County,1.687032244440045
Tolland County,1.6711525932184297
Windham County,1.7177073061402552
